DATA_VENCIMENTO;CONCATENATION;SIGLA;VALOR;VALOR_PAGO
20.07.2021 00:00;NERGISA EMPRESA - SA;ISS RET RCX PRIVADO;26,800;26,800
20.08.2021 00:00;NERGISA EMPRESA - SA;ISS RET RCX PRIVADO;5.422,990;5.422,990
20.08.2021 00:00;NERGISA EMPRESA - SA;ISS RET RCX PRIVADO;22,560;22,560
10.03.2021 00:00;CB PROM EMPRESA - SA;TX - INST. REN.;115,850;
10.03.2021 00:00;GENOR B EMPRESA - SA;TX - INST. REN.;386,160;
10.03.2021 00:00;OKYO RY EMPRESA - SA;TX - INST. REN.;1.289,620;1.289,620
28.02.2021 00:00;OKYO RY EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
10.03.2021 00:00;ILALBA  EMPRESA - SA;TX - INST. REN.;515,850;
15.08.2021 00:00;ARCELO  EMPRESA - SA;TX. LOCALIZ.;276,450;276,450
10.03.2021 00:00;OMPANHI EMPRESA - SA;TX - INST. REN.;617,850;
10.03.2021 00:00;OOPERAT EMPRESA - SA;TX - INST. REN.;1.297,820;1.297,820
10.03.2021 00:00;IMA & B EMPRESA - SA;TX - INST. REN.;395,810;
10.03.2021 00:00;LEANDRO EMPRESA - SA;TX - INST. REN.;655,740;
10.03.2021 00:00;.M COME EMPRESA - SA;TX - INST. REN.;308,930;
10.03.2021 00:00;CM CONS EMPRESA - SA;TX - INST. REN.;256,470;
10.03.2021 00:00;INIMERC EMPRESA - SA;TX - INST. REN.;426,380;426,380
22.02.2021 00:00;INIMERC EMPRESA - SA;TAXA ALVARÁ SANITÁRI;102,780;102,780
09.07.2021 00:00;INIMERC EMPRESA - SA;MULTAS;567,280;567,280
10.03.2021 00:00;. L. EX EMPRESA - SA;TX - INST. REN.;131,150;
10.03.2021 00:00;WERTON  EMPRESA - SA;TX - INST. REN.;349,730;
10.03.2021 00:00;AUL MAR EMPRESA - SA;TX - INST. REN.;182,150;
10.03.2021 00:00;GOR JOS EMPRESA - SA;TX - INST. REN.;154,460;154,460
10.03.2021 00:00;.R. DOS EMPRESA - SA;TX. LOCALIZ.;673,960;673,960
12.04.2021 00:00;.R. DOS EMPRESA - SA;TAXA ALVARÁ SANITÁRI;198,230;
10.03.2021 00:00;ROMA IN EMPRESA - SA;TX - INST. REN.;463,390;
10.03.2021 00:00;IOPARDO EMPRESA - SA;TX - INST. REN.;1.699,100;1.699,100
10.03.2021 00:00;ARVOARI EMPRESA - SA;TX - INST. REN.;540,620;540,620
10.03.2021 00:00;AXI COI EMPRESA - SA;TX - INST. REN.;424,770;424,770
10.03.2021 00:00;EAL AGR EMPRESA - SA;TX - INST. REN.;522,770;
10.03.2021 00:00;.D.A. L EMPRESA - SA;TX - INST. REN.;393,440;393,440
10.03.2021 00:00;VANDRO  EMPRESA - SA;TX - INST. REN.;540,620;540,620
10.03.2021 00:00;RANCISC EMPRESA - SA;TX - INST. REN.;354,100;354,100
10.04.2021 00:00;RANCISC EMPRESA - SA;PARCTO;370,690;370,690
10.03.2021 00:00;M DA SI EMPRESA - SA;TX - INST. REN.;171,950;
20.01.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;811,940;811,940
10.03.2021 00:00;RADARIA EMPRESA - SA;TX - INST. REN.;540,620;540,620
20.02.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;612,700;612,700
20.03.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;918,360;918,360
20.04.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;761,790;761,790
20.05.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;1.204,420;1.204,420
20.06.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;2.837,450;2.837,450
20.07.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;3.372,940;3.372,940
20.08.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;5.054,560;5.054,560
20.09.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;1.379,240;
10.03.2021 00:00;RO GRAN EMPRESA - SA;TX - INST. REN.;617,850;617,850
10.03.2021 00:00;UCALIPT EMPRESA - SA;TX - INST. REN.;617,850;
20.01.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;429,600;429,600
10.03.2021 00:00;RADARIA EMPRESA - SA;TX - INST. REN.;540,620;540,620
20.02.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;447,820;447,820
20.03.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;449,480;449,480
20.04.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;488,270;488,270
20.05.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;566,890;566,890
20.06.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;825,970;825,970
20.07.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;2.926,680;2.926,680
20.08.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;1.220,980;1.220,980
20.09.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;5.583,690;
20.01.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;124,090;124,090
10.03.2021 00:00;RADARIA EMPRESA - SA;TX - INST. REN.;540,620;540,620
20.02.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;129,330;129,330
20.03.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;129,810;129,810
20.04.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;426,000;426,000
20.05.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;152,360;152,360
20.06.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;152,360;152,360
20.07.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;1.494,920;1.494,920
20.08.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;1.005,590;1.005,590
20.09.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;2.631,010;
20.01.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;819,920;819,920
10.03.2021 00:00;RADARIA EMPRESA - SA;TX - INST. REN.;540,620;540,620
20.02.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;356,980;356,980
20.03.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;358,300;358,300
20.04.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;389,220;389,220
20.05.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;887,070;887,070
20.06.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;1.321,100;1.321,100
20.07.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;1.611,340;1.611,340
20.08.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;1.016,450;1.016,450
20.09.2021 00:00;RADARIA EMPRESA - SA;ISS - RETIDO;601,810;
10.03.2021 00:00;UNES MO EMPRESA - SA;TX - INST. REN.;310,380;310,380
10.03.2021 00:00;C PREST EMPRESA - SA;TX - INST. REN.;413,840;413,840
10.03.2021 00:00;ENATO C EMPRESA - SA;TX - INST. REN.;384,700;
10.03.2021 00:00;ERRANA  EMPRESA - SA;TX - INST. REN.;1.967,220;1.967,220
10.03.2021 00:00;AGNER A EMPRESA - SA;TX - INST. REN.;463,390;
10.03.2021 00:00;RANCISC EMPRESA - SA;TX - INST. REN.;448,820;
10.03.2021 00:00;OURIVAL EMPRESA - SA;TX - INST. REN.;413,840;
10.03.2021 00:00;USTAVO  EMPRESA - SA;TX - INST. REN.;1.235,710;
10.03.2021 00:00;EINALDO EMPRESA - SA;TX - INST. REN.;786,890;
10.03.2021 00:00;ORGE RO EMPRESA - SA;TX - INST. REN.;206,920;
10.03.2021 00:00;UCINEY  EMPRESA - SA;TX - INST. REN.;244,810;244,810
10.03.2021 00:00;ARIA AP EMPRESA - SA;TX - INST. REN.;413,840;
10.03.2021 00:00;ENTRAL  EMPRESA - SA;TX - INST. REN.;413,840;
20.02.2021 00:00;ENTRAL  EMPRESA - SA;ISS PROPRIO;40,000;
20.08.2021 00:00;ENTRAL  EMPRESA - SA;ISS PROPRIO;172,100;
29.08.2021 00:00;ENTRAL  EMPRESA - SA;PARCTO;172,530;172,530
29.09.2021 00:00;ENTRAL  EMPRESA - SA;PARCTO;172,630;
29.10.2021 00:00;ENTRAL  EMPRESA - SA;PARCTO;172,530;
29.11.2021 00:00;ENTRAL  EMPRESA - SA;PARCTO;172,530;
29.12.2021 00:00;ENTRAL  EMPRESA - SA;PARCTO;172,530;
10.03.2021 00:00;RANOL I EMPRESA - SA;TX - INST. REN.;14.523,040;14.523,040
20.01.2021 00:00;RANOL I EMPRESA - SA;ISS - RETIDO;413,050;413,050
20.02.2021 00:00;RANOL I EMPRESA - SA;ISS - RETIDO;666,310;666,310
20.05.2021 00:00;RANOL I EMPRESA - SA;ISS - RETIDO;638,320;638,320
20.06.2021 00:00;RANOL I EMPRESA - SA;ISS - RETIDO;630,090;630,090
20.07.2021 00:00;RANOL I EMPRESA - SA;ISS - RETIDO;711,850;711,850
10.03.2021 00:00;DUARDO  EMPRESA - SA;TX - INST. REN.;413,840;
10.03.2021 00:00;AIR PER EMPRESA - SA;TX - INST. REN.;442,990;
10.03.2021 00:00;AMAO M  EMPRESA - SA;TX - INST. REN.;463,390;
10.03.2021 00:00;ILBERTO EMPRESA - SA;TX - INST. REN.;242,260;
10.03.2021 00:00;UIZ LOZ EMPRESA - SA;TX - INST. REN.;280,510;280,510
10.03.2021 00:00;ARCIO D EMPRESA - SA;TX - INST. REN.;413,840;
10.03.2021 00:00;. F. M  EMPRESA - SA;TX - INST. REN.;617,850;
10.03.2021 00:00;NGRID B EMPRESA - SA;TX - INST. REN.;349,730;
10.03.2021 00:00;ENHARO  EMPRESA - SA;TX - INST. REN.;772,320;
10.03.2021 00:00;M PRODU EMPRESA - SA;TX - INST. REN.;524,590;
10.03.2021 00:00;IDIMAR  EMPRESA - SA;TX - INST. REN.;199,720;
10.03.2021 00:00;OSELI C EMPRESA - SA;TX - INST. REN.;243,640;
10.03.2021 00:00;TI MECA EMPRESA - SA;TX - INST. REN.;448,090;448,090
10.03.2021 00:00;ILVANIA EMPRESA - SA;TX - INST. REN.;77,230;77,230
10.03.2021 00:00;ARCO AN EMPRESA - SA;TX - INST. REN.;192,350;192,350
10.03.2021 00:00;ICTOR D EMPRESA - SA;TX - INST. REN.;463,390;
20.02.2021 00:00;IO PHYL EMPRESA - SA;ISS RET RCX PRIVADO;3.131,130;3.131,130
20.03.2021 00:00;IO PHYL EMPRESA - SA;ISS RET RCX PRIVADO;395,420;395,420
20.04.2021 00:00;IO PHYL EMPRESA - SA;ISS RET RCX PRIVADO;7.598,420;7.598,420
20.04.2021 00:00;IO PHYL EMPRESA - SA;ISS RET RCX PRIVADO;913,690;913,690
20.05.2021 00:00;IO PHYL EMPRESA - SA;ISS RET RCX PRIVADO;47,100;47,100
20.05.2021 00:00;IO PHYL EMPRESA - SA;ISS RET RCX PRIVADO;7.988,630;7.988,630
20.06.2021 00:00;IO PHYL EMPRESA - SA;ISS RET RCX PRIVADO;624,650;624,650
20.06.2021 00:00;IO PHYL EMPRESA - SA;ISS RET RCX PRIVADO;49,110;49,110
20.06.2021 00:00;IO PHYL EMPRESA - SA;ISS RET RCX PRIVADO;9.490,280;9.490,280
20.07.2021 00:00;IO PHYL EMPRESA - SA;ISS RET RCX PRIVADO;14.342,920;14.342,920
20.08.2021 00:00;IO PHYL EMPRESA - SA;ISS RET RCX PRIVADO;12.009,670;12.009,670
20.08.2021 00:00;IO PHYL EMPRESA - SA;ISS RET RCX PRIVADO;413,190;413,190
20.08.2021 00:00;IO PHYL EMPRESA - SA;ISS RET RCX PRIVADO;11.236,890;11.236,890
20.08.2021 00:00;IO PHYL EMPRESA - SA;ISS RET RCX PRIVADO;3.814,470;3.814,470
20.01.2021 00:00;RO GRAN EMPRESA - SA;ISS RET RCX PRIVADO;158,470;158,470
20.02.2021 00:00;RO GRAN EMPRESA - SA;ISS RET RCX PRIVADO;153,720;153,720
20.03.2021 00:00;RO GRAN EMPRESA - SA;ISS RET RCX PRIVADO;158,470;158,470
20.04.2021 00:00;RO GRAN EMPRESA - SA;ISS RET RCX PRIVADO;7.902,430;7.902,430
20.04.2021 00:00;RO GRAN EMPRESA - SA;ISS RET RCX PRIVADO;99,300;99,300
19.04.2021 00:00;RO GRAN EMPRESA - SA;PARCTO;52.181,160;52.181,160
20.05.2021 00:00;RO GRAN EMPRESA - SA;ISS RET RCX PRIVADO;3.505,770;3.505,770
20.06.2021 00:00;RO GRAN EMPRESA - SA;ISS RET RCX PRIVADO;9,930;9,930
20.06.2021 00:00;RO GRAN EMPRESA - SA;ISS RET RCX PRIVADO;8.609,010;8.609,010
20.07.2021 00:00;RO GRAN EMPRESA - SA;ISS RET RCX PRIVADO;225,100;225,100
20.07.2021 00:00;RO GRAN EMPRESA - SA;ISS RET RCX PRIVADO;2.145,900;2.145,900
20.08.2021 00:00;RO GRAN EMPRESA - SA;ISS RET RCX PRIVADO;4.168,800;4.168,800
20.07.2021 00:00;RQUIDIO EMPRESA - SA;ISS - RETIDO;2.100,000;2.100,000
10.03.2021 00:00;ULIANA  EMPRESA - SA;TX - INST. REN.;96,180;
10.03.2021 00:00;CMT AGR EMPRESA - SA;TX - INST. REN.;926,780;926,780
10.03.2021 00:00;DEMIR D EMPRESA - SA;TX - INST. CARV.;1.092,900;
10.03.2021 00:00; A B -  EMPRESA - SA;TX - INST. REN.;413,840;
20.01.2021 00:00;LDORADO EMPRESA - SA;ISS - RETIDO;24.766,490;24.766,490
10.03.2021 00:00;LDORADO EMPRESA - SA;TX - INST. REN.;772,320;772,320
20.02.2021 00:00;LDORADO EMPRESA - SA;ISS - RETIDO;28.003,000;28.003,000
20.03.2021 00:00;LDORADO EMPRESA - SA;ISS - RETIDO;29.754,750;29.754,750
20.04.2021 00:00;LDORADO EMPRESA - SA;ISS - RETIDO;20.374,260;20.374,260
20.05.2021 00:00;LDORADO EMPRESA - SA;ISS - RETIDO;29.629,030;29.629,030
20.06.2021 00:00;LDORADO EMPRESA - SA;ISS - RETIDO;16.637,400;16.637,400
20.07.2021 00:00;LDORADO EMPRESA - SA;ISS - RETIDO;31.417,670;31.417,670
20.08.2021 00:00;LDORADO EMPRESA - SA;ISS - RETIDO;17.464,430;17.464,430
20.09.2021 00:00;LDORADO EMPRESA - SA;ISS - RETIDO;13.454,090;
21.01.2021 00:00;ABIANE  EMPRESA - SA;ISS - FAT. MENSAL;749,420;
18.02.2021 00:00;ABIANE  EMPRESA - SA;ISS - FAT. MENSAL;931,150;
18.03.2021 00:00;ABIANE  EMPRESA - SA;ISS - FAT. MENSAL;931,150;
19.04.2021 00:00;ABIANE  EMPRESA - SA;ISS - FAT. MENSAL;931,150;
18.05.2021 00:00;ABIANE  EMPRESA - SA;ISS - FAT. MENSAL;931,150;
18.06.2021 00:00;ABIANE  EMPRESA - SA;ISS - FAT. MENSAL;931,150;
19.07.2021 00:00;ABIANE  EMPRESA - SA;ISS - FAT. MENSAL;931,150;
18.08.2021 00:00;ABIANE  EMPRESA - SA;ISS - FAT. MENSAL;931,150;
17.09.2021 00:00;ABIANE  EMPRESA - SA;ISS - FAT. MENSAL;931,150;
18.10.2021 00:00;ABIANE  EMPRESA - SA;ISS - FAT. MENSAL;931,150;
18.11.2021 00:00;ABIANE  EMPRESA - SA;ISS - FAT. MENSAL;931,150;
19.12.2021 00:00;ABIANE  EMPRESA - SA;ISS - FAT. MENSAL;931,150;
20.04.2021 00:00;ABIANE  EMPRESA - SA;ISS - NF AVULSA;60,000;60,000
10.03.2021 00:00;.R. MAR EMPRESA - SA;TX - INST. REN.;1.677,600;1.677,600
10.03.2021 00:00;DMILSON EMPRESA - SA;TX - INST. REN.;332,240;
10.03.2021 00:00;ERCADO  EMPRESA - SA;TX - INST. REN.;0,150;
18.04.2021 00:00;ERCADO  EMPRESA - SA;TAXA ALVARÁ SANITÁRI;297,350;
10.03.2021 00:00;RION TR EMPRESA - SA;TX - INST. REN.;413,840;
10.03.2021 00:00;.A.P. M EMPRESA - SA;TX - INST. REN.;772,320;772,320
20.01.2021 00:00; F DE A EMPRESA - SA;ISS PROPRIO;154,900;
10.03.2021 00:00; F DE A EMPRESA - SA;TX - INST. REN.;386,160;
20.02.2021 00:00; F DE A EMPRESA - SA;ISS PROPRIO;43,000;
20.03.2021 00:00; F DE A EMPRESA - SA;ISS PROPRIO;3,500;
10.03.2021 00:00;RISTIAN EMPRESA - SA;TX - INST. REN.;128,230;
10.03.2021 00:00;EAN PIR EMPRESA - SA;TX - INST. REN.;551,400;
10.03.2021 00:00;NDERSON EMPRESA - SA;TX - INST. REN.;437,160;
10.03.2021 00:00;ORAES - EMPRESA - SA;TX - INST. REN.;231,690;
10.03.2021 00:00;.M. SAN EMPRESA - SA;TX - INST. REN.;413,840;413,840
10.03.2021 00:00;AMASIL  EMPRESA - SA;TX - INST. REN.;512,930;
10.03.2021 00:00;OSE DE  EMPRESA - SA;TX - INST. REN.;196,970;
10.03.2021 00:00;.R DE O EMPRESA - SA;TX - INST. REN.;177,540;177,540
10.03.2021 00:00;TEPHERS EMPRESA - SA;TX - INST. REN.;327,870;327,870
09.03.2021 00:00;TEPHERS EMPRESA - SA;ALVARÁ - AUTORIZAÇÃO;295,080;295,080
10.03.2021 00:00;ISTEMA  EMPRESA - SA;TX - INST. REN.;347,540;
30.06.2021 00:00;ARIA DA EMPRESA - SA;TX - INST. REN.;181,070;181,070
10.03.2021 00:00;ATIVA A EMPRESA - SA;TX - INST. REN.;384,700;
10.03.2021 00:00;ATIANE  EMPRESA - SA;TX - INST. REN.;393,440;
10.03.2021 00:00;ULIANA  EMPRESA - SA;TX - INST. REN.;256,470;256,470
05.04.2021 00:00;ULIANA  EMPRESA - SA;TAXA ALVARÁ SANITÁRI;132,150;132,150
10.03.2021 00:00;UGENIO  EMPRESA - SA;TX - INST. REN.;291,440;
10.03.2021 00:00;ELIPE D EMPRESA - SA;TX - INST. REN.;512,930;
10.03.2021 00:00;.O.DINI EMPRESA - SA;TX - INST. REN.;537,710;
10.03.2021 00:00;DALTO D EMPRESA - SA;TX - INST. REN.;386,160;
10.03.2021 00:00;ERRA NO EMPRESA - SA;TX - INST. REN.;695,080;695,080
10.03.2021 00:00;UEIROZ  EMPRESA - SA;TX - INST. REN.;617,850;617,850
10.03.2021 00:00;ONADABE EMPRESA - SA;TX - INST. REN.;370,710;
10.03.2021 00:00;ARIA JO EMPRESA - SA;TX - INST. REN.;214,940;214,940
10.03.2021 00:00;.PILEGI EMPRESA - SA;TX - INST. REN.;276,870;276,870
10.03.2021 00:00;LINE CR EMPRESA - SA;TX - INST. REN.;115,850;
20.01.2021 00:00;LDORADO EMPRESA - SA;ISS RET RCX PRIVADO;34,660;34,660
20.02.2021 00:00;LDORADO EMPRESA - SA;ISS RET RCX PRIVADO;8,280;8,280
20.03.2021 00:00;LDORADO EMPRESA - SA;ISS RET RCX PRIVADO;11,840;11,840
20.05.2021 00:00;LDORADO EMPRESA - SA;ISS RET RCX PRIVADO;39,560;39,560
20.06.2021 00:00;LDORADO EMPRESA - SA;ISS RET RCX PRIVADO;6,000;6,000
20.07.2021 00:00;LDORADO EMPRESA - SA;ISS RET RCX PRIVADO;14,260;14,260
20.07.2021 00:00;LDORADO EMPRESA - SA;ISS RET RCX PRIVADO;1,200;1,200
20.08.2021 00:00;LDORADO EMPRESA - SA;ISS RET RCX PRIVADO;0,840;0,840
10.03.2021 00:00;RANSPOR EMPRESA - SA;TX - INST. REN.;413,840;
10.03.2021 00:00;ARLOS A EMPRESA - SA;TX - INST. REN.;275,120;
10.03.2021 00:00;. S. MA EMPRESA - SA;TX - INST. REN.;256,470;
10.03.2021 00:00;.S. CAR EMPRESA - SA;TX - INST. REN.;349,730;349,730
10.03.2021 00:00;UTE GUI EMPRESA - SA;TX - INST. REN.;413,840;
10.03.2021 00:00;GROSET  EMPRESA - SA;TX - INST. REN.;2.707,330;2.707,330
10.03.2021 00:00;ORQUE T EMPRESA - SA;TX - INST. REN.;386,160;386,160
10.03.2021 00:00;MORIM E EMPRESA - SA;TX - INST. REN.;1.288,530;
10.03.2021 00:00;UNKES T EMPRESA - SA;TX - INST. REN.;413,840;413,840
10.03.2021 00:00;SVALDO  EMPRESA - SA;TX - INST. REN.;349,730;349,730
10.03.2021 00:00;ARIA AP EMPRESA - SA;TX - INST. REN.;308,930;
10.03.2021 00:00;NADIANY EMPRESA - SA;TX - INST. REN.;109,290;109,290
10.03.2021 00:00;TK MADE EMPRESA - SA;TX - INST. REN.;655,740;
10.03.2021 00:00;YDGLAN  EMPRESA - SA;TX - INST. REN.;192,350;
10.03.2021 00:00;NGELA B EMPRESA - SA;TX - INST. REN.;349,730;
10.03.2021 00:00;ANIVETE EMPRESA - SA;TX - INST. REN.;772,320;
10.03.2021 00:00;AERTE D EMPRESA - SA;TX - INST. REN.;1.448,460;
30.06.2021 00:00;ANDERLE EMPRESA - SA;PARCTO;120,830;120,830
30.07.2021 00:00;ANDERLE EMPRESA - SA;PARCTO;120,850;120,850
30.08.2021 00:00;ANDERLE EMPRESA - SA;PARCTO;120,830;120,830
30.09.2021 00:00;ANDERLE EMPRESA - SA;PARCTO;120,830;
30.10.2021 00:00;ANDERLE EMPRESA - SA;PARCTO;120,830;
30.11.2021 00:00;ANDERLE EMPRESA - SA;PARCTO;120,830;
30.12.2021 00:00;ANDERLE EMPRESA - SA;PARCTO;120,830;
10.03.2021 00:00;EDRO SE EMPRESA - SA;TX - INST. REN.;393,440;393,440
10.03.2021 00:00;OSE VIR EMPRESA - SA;TX - INST. REN.;1.202,630;
10.03.2021 00:00; & R PR EMPRESA - SA;TX - INST. REN.;386,160;
10.03.2021 00:00;ONY  RO EMPRESA - SA;TX. LOCALIZ.;854,470;854,470
10.03.2021 00:00;NDRE DO EMPRESA - SA;TX - INST. REN.;0,180;
10.03.2021 00:00;RC LIMA EMPRESA - SA;TX - INST. REN.;339,350;339,350
25.03.2021 00:00;RC LIMA EMPRESA - SA;TAXA ALVARÁ SANITÁRI;132,150;132,150
10.03.2021 00:00;TS TRAN EMPRESA - SA;TX. INST.REN. FIXO;364,300;
10.03.2021 00:00;OMERCIA EMPRESA - SA;TX - INST. REN.;270,310;
10.03.2021 00:00;OSE ADI EMPRESA - SA;TX - INST. CARV.;1.092,900;
10.03.2021 00:00;MANDA S EMPRESA - SA;TX - INST. REN.;244,080;
30.04.2021 00:00;MANDA S EMPRESA - SA;TX - INST. REN.;67,020;67,020
10.03.2021 00:00;INARI A EMPRESA - SA;TX - INST. REN.;262,300;262,300
10.03.2021 00:00;ARCIA - EMPRESA - SA;TX - INST. REN.;145,720;145,720
23.03.2021 00:00;ARCIA - EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
10.03.2021 00:00;NDREW S EMPRESA - SA;TX - INST. REN.;218,580;
10.03.2021 00:00;.R. DA  EMPRESA - SA;TX - INST. REN.;349,730;
10.03.2021 00:00;IO PARD EMPRESA - SA;TX - INST. REN.;327,870;327,870
10.03.2021 00:00;VANA SO EMPRESA - SA;TX - INST. REN.;276,870;276,870
10.03.2021 00:00;ELCI AN EMPRESA - SA;TX - INST. REN.;349,730;349,730
31.05.2021 00:00;ELCI AN EMPRESA - SA;PARCTO;106,390;106,390
30.06.2021 00:00;ELCI AN EMPRESA - SA;PARCTO;106,440;106,440
31.07.2021 00:00;ELCI AN EMPRESA - SA;PARCTO;106,390;106,390
31.08.2021 00:00;ELCI AN EMPRESA - SA;PARCTO;106,390;106,390
30.09.2021 00:00;ELCI AN EMPRESA - SA;PARCTO;106,390;
31.10.2021 00:00;ELCI AN EMPRESA - SA;PARCTO;106,390;
30.11.2021 00:00;ELCI AN EMPRESA - SA;PARCTO;106,390;
31.12.2021 00:00;ELCI AN EMPRESA - SA;PARCTO;106,390;
10.03.2021 00:00;OUZA &  EMPRESA - SA;TX - INST. REN.;349,730;
10.03.2021 00:00;ARIA AP EMPRESA - SA;TX - INST. REN.;393,440;
10.03.2021 00:00;AURICIO EMPRESA - SA;TX - INST. REN.;437,160;
26.01.2021 00:00;ESLAINE EMPRESA - SA;PARCTO;4.822,440;
26.02.2021 00:00;ESLAINE EMPRESA - SA;PARCTO;4.822,440;
26.03.2021 00:00;ESLAINE EMPRESA - SA;PARCTO;4.822,440;
26.04.2021 00:00;ESLAINE EMPRESA - SA;PARCTO;4.822,440;
26.05.2021 00:00;ESLAINE EMPRESA - SA;PARCTO;4.822,440;
26.06.2021 00:00;ESLAINE EMPRESA - SA;PARCTO;4.822,440;
26.07.2021 00:00;ESLAINE EMPRESA - SA;PARCTO;4.822,440;
26.08.2021 00:00;ESLAINE EMPRESA - SA;PARCTO;4.822,440;
26.09.2021 00:00;ESLAINE EMPRESA - SA;PARCTO;4.822,440;
26.10.2021 00:00;ESLAINE EMPRESA - SA;PARCTO;4.822,440;
26.11.2021 00:00;ESLAINE EMPRESA - SA;PARCTO;4.822,440;
26.12.2021 00:00;ESLAINE EMPRESA - SA;PARCTO;4.822,440;
20.01.2021 00:00;ESLAINE EMPRESA - SA;ISS PROPRIO;8.938,460;
10.03.2021 00:00;ESLAINE EMPRESA - SA;TX - INST. REN.;327,870;
20.02.2021 00:00;ESLAINE EMPRESA - SA;ISS PROPRIO;8.058,960;
20.03.2021 00:00;ESLAINE EMPRESA - SA;ISS PROPRIO;7.488,060;
20.04.2021 00:00;ESLAINE EMPRESA - SA;ISS PROPRIO;11.220,590;
20.05.2021 00:00;ESLAINE EMPRESA - SA;ISS PROPRIO;7.615,590;
20.06.2021 00:00;ESLAINE EMPRESA - SA;ISS PROPRIO;1.788,650;
20.07.2021 00:00;ESLAINE EMPRESA - SA;ISS PROPRIO;1.092,510;
20.08.2021 00:00;ESLAINE EMPRESA - SA;ISS PROPRIO;2.840,060;
20.09.2021 00:00;ESLAINE EMPRESA - SA;ISS PROPRIO;5.408,230;
10.03.2021 00:00;ILVANO  EMPRESA - SA;TX - INST. REN.;655,740;
10.03.2021 00:00;NDRADE  EMPRESA - SA;TX - INST. REN.;262,300;
10.03.2021 00:00;AULO SE EMPRESA - SA;TX - INST. REN.;655,740;655,740
20.01.2021 00:00;AIXA DE EMPRESA - SA;ISS - RETIDO;841,770;841,770
20.03.2021 00:00;AIXA DE EMPRESA - SA;ISS - RETIDO;720,940;720,940
20.05.2021 00:00;AIXA DE EMPRESA - SA;ISS - RETIDO;763,550;763,550
20.06.2021 00:00;AIXA DE EMPRESA - SA;ISS - RETIDO;864,280;864,280
20.07.2021 00:00;AIXA DE EMPRESA - SA;ISS - RETIDO;565,020;565,020
20.08.2021 00:00;AIXA DE EMPRESA - SA;ISS - RETIDO;955,030;955,030
20.09.2021 00:00;AIXA DE EMPRESA - SA;ISS - RETIDO;772,180;
10.03.2021 00:00;VAN ALV EMPRESA - SA;TX - INST. REN.;349,730;
10.03.2021 00:00;.L. PAI EMPRESA - SA;TX - INST. REN.;524,590;
10.03.2021 00:00;. L. S. EMPRESA - SA;TX - LIC. ESPECIAL;2.090,610;
10.03.2021 00:00;.A. PIL EMPRESA - SA;TX - INST. REN.;489,620;
10.03.2021 00:00;.H.A MO EMPRESA - SA;TX - INST. REN.;728,600;
31.01.2021 00:00;ARCELO  EMPRESA - SA;PARCTO;444,490;
10.03.2021 00:00;ARCELO  EMPRESA - SA;TX - INST. REN.;349,730;
10.03.2021 00:00;D TRANS EMPRESA - SA;TX - INST. REN.;524,590;
10.03.2021 00:00;.S. BAR EMPRESA - SA;TX - INST. REN.;393,440;393,440
10.03.2021 00:00;X REPRE EMPRESA - SA;TX - INST. REN.;109,290;109,290
